date,long,short,combined,combined_half,btc_bh
2021-06-13,100000.00,100000.00,100000.00,100000.00,100000.00
2021-06-14,100000.00,100000.00,100000.00,100000.00,103833.16
2021-06-15,100000.00,100000.00,100000.00,100000.00,102879.17
2021-06-16,100000.00,100000.00,100000.00,100000.00,98278.96
2021-06-17,100000.00,100000.00,100000.00,100000.00,97622.79
2021-06-18,100000.00,100000.00,100000.00,100000.00,91797.33
2021-06-19,100000.00,100000.00,100000.00,100000.00,90935.93
2021-06-20,100000.00,100000.00,100000.00,100000.00,91234.34
2021-06-21,100000.00,100000.00,100000.00,100000.00,81005.81
2021-06-22,100000.00,100000.00,100000.00,100000.00,83313.90
2021-06-23,100000.00,100000.00,100000.00,100000.00,86308.50
2021-06-24,100000.00,100000.00,100000.00,100000.00,88832.86
2021-06-25,100000.00,100000.00,100000.00,100000.00,80943.08
2021-06-26,100000.00,100000.00,100000.00,100000.00,82734.95
2021-06-27,100000.00,100000.00,100000.00,100000.00,88928.33
2021-06-28,100000.00,100000.00,100000.00,100000.00,88401.81
2021-06-29,100000.00,100000.00,100000.00,100000.00,92032.82
2021-06-30,100000.00,100000.00,100000.00,100000.00,89811.60
2021-07-01,100000.00,100000.00,100000.00,100000.00,85864.17
2021-07-02,100000.00,100000.00,100000.00,100000.00,86586.51
2021-07-03,100000.00,100000.00,100000.00,100000.00,88848.34
2021-07-04,100000.00,100000.00,100000.00,100000.00,90430.53
2021-07-05,100000.00,100000.00,100000.00,100000.00,86339.44
2021-07-06,100000.00,100000.00,100000.00,100000.00,87697.36
2021-07-07,100000.00,100000.00,100000.00,100000.00,86780.18
2021-07-08,100000.00,100000.00,100000.00,100000.00,84252.25
2021-07-09,100000.00,100000.00,100000.00,100000.00,86661.50
2021-07-10,100000.00,100000.00,100000.00,100000.00,85859.51
2021-07-11,100000.00,100000.00,100000.00,100000.00,87797.26
2021-07-12,100000.00,100000.00,100000.00,100000.00,84792.79
2021-07-13,100000.00,100000.00,100000.00,100000.00,83878.25
2021-07-14,100000.00,100000.00,100000.00,100000.00,84109.54
2021-07-15,100000.00,100000.00,100000.00,100000.00,81700.50
2021-07-16,100000.00,100000.00,100000.00,100000.00,80429.04
2021-07-17,100000.00,100000.00,100000.00,100000.00,80778.09
2021-07-18,100000.00,100000.00,100000.00,100000.00,81440.53
2021-07-19,100000.00,100000.00,100000.00,100000.00,79034.34
2021-07-20,100000.00,100000.00,100000.00,100000.00,76345.25
2021-07-21,100000.00,100000.00,100000.00,100000.00,82378.37
2021-07-22,100000.00,100000.00,100000.00,100000.00,82745.66
2021-07-23,100000.00,100000.00,100000.00,100000.00,86195.79
2021-07-24,100000.00,100000.00,100000.00,100000.00,87795.08
2021-07-25,100000.00,100000.00,100000.00,100000.00,90672.74
2021-07-26,100000.00,100000.00,100000.00,100000.00,95430.69
2021-07-27,100000.00,100000.00,100000.00,100000.00,101120.69
2021-07-28,100000.00,100000.00,100000.00,100000.00,102560.16
2021-07-29,100000.00,100000.00,100000.00,100000.00,102552.27
2021-07-30,100000.00,100000.00,100000.00,100000.00,108164.41
2021-07-31,100000.00,100000.00,100000.00,100000.00,106256.34
2021-08-01,100000.00,100000.00,100000.00,100000.00,102113.94
2021-08-02,100000.00,100000.00,100000.00,100000.00,100326.11
2021-08-03,100000.00,100000.00,100000.00,100000.00,97915.15
2021-08-04,100000.00,100000.00,100000.00,100000.00,101800.61
2021-08-05,100000.00,100000.00,100000.00,100000.00,104720.31
2021-08-06,100000.00,100000.00,100000.00,100000.00,109780.23
2021-08-07,100000.00,100000.00,100000.00,100000.00,114228.32
2021-08-08,100000.00,100000.00,100000.00,100000.00,112234.06
2021-08-09,100000.00,100000.00,100000.00,100000.00,118535.94
2021-08-10,100000.00,100000.00,100000.00,100000.00,116822.97
2021-08-11,100000.00,100000.00,100000.00,100000.00,116633.36
2021-08-12,100000.00,100000.00,100000.00,100000.00,113783.58
2021-08-13,100000.00,100000.00,100000.00,100000.00,122499.49
2021-08-14,100000.00,100000.00,100000.00,100000.00,120624.87
2021-08-15,100000.00,100000.00,100000.00,100000.00,120382.20
2021-08-16,100000.00,100000.00,100000.00,100000.00,117633.57
2021-08-17,100000.00,100000.00,100000.00,100000.00,114544.59
2021-08-18,100000.00,100000.00,100000.00,100000.00,114568.52
2021-08-19,100000.00,100000.00,100000.00,100000.00,119835.82
2021-08-20,100000.00,100000.00,100000.00,100000.00,126401.20
2021-08-21,100000.00,100000.00,100000.00,100000.00,125118.29
2021-08-22,100000.00,100000.00,100000.00,100000.00,126187.85
2021-08-23,100000.00,100000.00,100000.00,100000.00,126827.59
2021-08-24,100000.00,100000.00,100000.00,100000.00,122176.61
2021-08-25,100000.00,100000.00,100000.00,100000.00,125506.42
2021-08-26,100000.00,100000.00,100000.00,100000.00,120049.17
2021-08-27,100000.00,100000.00,100000.00,100000.00,125753.93
2021-08-28,100000.00,100000.00,100000.00,100000.00,125306.60
2021-08-29,100000.00,100000.00,100000.00,100000.00,124979.80
2021-08-30,100000.00,100000.00,100000.00,100000.00,120405.49
2021-08-31,100000.00,100000.00,100000.00,100000.00,120707.85
2021-09-01,100000.00,100000.00,100000.00,100000.00,125089.20
2021-09-02,100000.00,100000.00,100000.00,100000.00,126206.87
2021-09-03,100000.00,100000.00,100000.00,100000.00,128135.34
2021-09-04,100000.00,100000.00,100000.00,100000.00,127921.35
2021-09-05,100000.00,100000.00,100000.00,100000.00,132639.99
2021-09-06,100000.00,100000.00,100000.00,100000.00,134964.46
2021-09-07,100000.00,100000.00,100000.00,100000.00,120100.07
2021-09-08,100000.00,100000.00,100000.00,100000.00,118010.35
2021-09-09,100000.00,100000.00,100000.00,100000.00,118899.19
2021-09-10,100000.00,100000.00,100000.00,100000.00,114941.71
2021-09-11,100000.00,100000.00,100000.00,100000.00,115768.91
2021-09-12,100000.00,100000.00,100000.00,100000.00,117951.22
2021-09-13,100000.00,100000.00,100000.00,100000.00,115171.90
2021-09-14,100000.00,100000.00,100000.00,100000.00,120735.09
2021-09-15,100000.00,100000.00,100000.00,100000.00,123323.19
2021-09-16,100000.00,100000.00,100000.00,100000.00,122340.14
2021-09-17,100000.00,100000.00,100000.00,100000.00,121218.07
2021-09-18,100000.00,100000.00,100000.00,100000.00,123762.26
2021-09-19,100000.00,100000.00,100000.00,100000.00,121068.84
2021-09-20,100000.00,100000.00,100000.00,100000.00,110238.32
2021-09-21,100000.00,100000.00,100000.00,100000.00,104392.07
2021-09-22,100000.00,100000.00,100000.00,100000.00,111591.42
2021-09-23,100000.00,100000.00,100000.00,100000.00,114978.48
2021-09-24,100000.00,100000.00,100000.00,100000.00,109712.83
2021-09-25,100000.00,100000.00,100000.00,100000.00,109354.22
2021-09-26,100000.00,100000.00,100000.00,100000.00,110610.63
2021-09-27,100000.00,100000.00,100000.00,100000.00,108013.16
2021-09-28,100000.00,100000.00,100000.00,100000.00,105140.80
2021-09-29,100000.00,100000.00,100000.00,100000.00,106416.38
2021-09-30,100000.00,100000.00,100000.00,100000.00,112310.25
2021-10-01,100000.00,100000.00,100000.00,100000.00,123374.95
2021-10-02,100000.00,100000.00,100000.00,100000.00,122076.38
2021-10-03,100000.00,100000.00,100000.00,100000.00,123524.62
2021-10-04,100000.00,100000.00,100000.00,100000.00,126151.26
2021-10-05,100000.00,100000.00,100000.00,100000.00,131909.89
2021-10-06,100000.00,100000.00,100000.00,100000.00,141758.56
2021-10-07,100000.00,100000.00,100000.00,100000.00,137838.12
2021-10-08,100000.00,100000.00,100000.00,100000.00,138264.07
2021-10-09,100000.00,100000.00,100000.00,100000.00,140822.44
2021-10-10,100000.00,100000.00,100000.00,100000.00,140077.40
2021-10-11,100000.00,100000.00,100000.00,100000.00,147284.75
2021-10-12,100000.00,100000.00,100000.00,100000.00,143506.18
2021-10-13,100000.00,100000.00,100000.00,100000.00,147017.33
2021-10-14,100000.00,100000.00,100000.00,100000.00,146968.48
2021-10-15,100000.00,100000.00,100000.00,100000.00,158051.05
2021-10-16,100000.00,100000.00,100000.00,100000.00,156008.92
2021-10-17,100000.00,100000.00,100000.00,100000.00,157681.78
2021-10-18,100000.00,100000.00,100000.00,100000.00,158915.77
2021-10-19,100000.00,100000.00,100000.00,100000.00,164735.14
2021-10-20,100000.00,100000.00,100000.00,100000.00,169145.17
2021-10-21,100000.00,100000.00,100000.00,100000.00,159385.55
2021-10-22,100000.00,100000.00,100000.00,100000.00,155528.79
2021-10-23,100000.00,100000.00,100000.00,100000.00,157062.67
2021-10-24,100000.00,100000.00,100000.00,100000.00,155949.08
2021-10-25,100000.00,100000.00,100000.00,100000.00,161655.20
2021-10-26,100000.00,100000.00,100000.00,100000.00,154607.71
2021-10-27,100000.00,100000.00,100000.00,100000.00,149699.09
2021-10-28,100000.00,100000.00,100000.00,100000.00,155240.92
2021-10-29,100000.00,100000.00,100000.00,100000.00,159540.75
2021-10-30,100000.00,100000.00,100000.00,100000.00,158529.69
2021-10-31,100000.00,100000.00,100000.00,100000.00,157096.12
2021-11-01,100000.00,100000.00,100000.00,100000.00,156100.00
2021-11-02,100000.00,100000.00,100000.00,100000.00,162017.08
2021-11-03,100000.00,100000.00,100000.00,100000.00,161188.01
2021-11-04,100000.00,100000.00,100000.00,100000.00,157340.12
2021-11-05,100000.00,100000.00,100000.00,100000.00,156166.66
2021-11-06,100000.00,100000.00,100000.00,100000.00,157533.86
2021-11-07,100000.00,100000.00,100000.00,100000.00,162154.45
2021-11-08,100000.00,100000.00,100000.00,100000.00,173051.88
2021-11-09,100000.00,100000.00,100000.00,100000.00,171570.17
2021-11-10,100000.00,100000.00,100000.00,100000.00,166277.50
2021-11-11,100000.00,100000.00,100000.00,100000.00,166000.29
2021-11-12,100000.00,100000.00,100000.00,100000.00,164329.30
2021-11-13,100000.00,100000.00,100000.00,100000.00,164989.90
2021-11-14,100000.00,100000.00,100000.00,100000.00,167909.13
2021-11-15,100000.00,100000.00,100000.00,100000.00,163008.23
2021-11-16,100000.00,100000.00,100000.00,100000.00,153915.92
2021-11-17,100000.00,100000.00,100000.00,100000.00,154648.87
2021-11-18,100000.00,100000.00,100000.00,100000.00,145799.05
2021-11-19,100000.00,100000.00,100000.00,100000.00,148773.43
2021-11-20,100000.00,100000.00,100000.00,100000.00,153015.47
2021-11-21,100000.00,100000.00,100000.00,100000.00,150233.63
2021-11-22,100000.00,100000.00,100000.00,100000.00,144147.51
2021-11-23,100000.00,100000.00,100000.00,100000.00,147463.94
2021-11-24,100000.00,100000.00,100000.00,100000.00,146431.20
2021-11-25,100000.00,100000.00,100000.00,100000.00,151100.71
2021-11-26,100000.00,100000.00,100000.00,100000.00,137687.71
2021-11-27,100000.00,100000.00,100000.00,100000.00,140236.37
2021-11-28,100000.00,100000.00,100000.00,100000.00,146781.25
2021-11-29,100000.00,100000.00,100000.00,100000.00,148066.14
2021-11-30,100000.00,100000.00,100000.00,100000.00,145950.10
2021-12-01,100000.00,100000.00,100000.00,100000.00,146548.53
2021-12-02,100000.00,100000.00,100000.00,100000.00,144745.04
2021-12-03,100000.00,100000.00,100000.00,100000.00,137366.14
2021-12-04,100000.00,100000.00,100000.00,100000.00,125965.54
2021-12-05,100000.00,100000.00,100000.00,100000.00,126590.49
2021-12-06,100000.00,100000.00,100000.00,100000.00,129270.07
2021-12-07,100000.00,100000.00,100000.00,100000.00,129646.88
2021-12-08,100000.00,100000.00,100000.00,100000.00,129345.09
2021-12-09,100000.00,100000.00,100000.00,100000.00,121847.50
2021-12-10,100000.00,100000.00,100000.00,100000.00,120809.46
2021-12-11,100000.00,100000.00,100000.00,100000.00,126574.24
2021-12-12,100000.00,100000.00,100000.00,100000.00,128275.68
2021-12-13,100000.00,100000.00,100000.00,100000.00,119687.51
2021-12-14,100000.00,100000.00,100000.00,100000.00,123891.78
2021-12-15,100000.00,100000.00,100000.00,100000.00,125228.77
2021-12-16,100000.00,100000.00,100000.00,100000.00,122069.92
2021-12-17,100000.00,100000.00,100000.00,100000.00,118222.77
2021-12-18,100000.00,100000.00,100000.00,100000.00,120025.10
2021-12-19,100000.00,100000.00,100000.00,100000.00,119632.36
2021-12-20,100000.00,100000.00,100000.00,100000.00,120229.30
2021-12-21,100000.00,100000.00,100000.00,100000.00,125292.58
2021-12-22,100000.00,100000.00,100000.00,100000.00,124519.35
2021-12-23,100000.00,100000.00,100000.00,100000.00,130287.20
2021-12-24,100000.00,100000.00,100000.00,100000.00,130239.00
2021-12-25,100000.00,100000.00,100000.00,100000.00,129161.77
2021-12-26,100000.00,100000.00,100000.00,100000.00,130124.93
2021-12-27,100000.00,100000.00,100000.00,100000.00,129935.16
2021-12-28,100000.00,100000.00,100000.00,100000.00,121842.76
2021-12-29,100000.00,100000.00,100000.00,100000.00,119077.35
2021-12-30,100000.00,100000.00,100000.00,100000.00,120759.05
2021-12-31,100000.00,100000.00,100000.00,100000.00,118442.48
2022-01-01,100000.00,100000.00,100000.00,100000.00,122301.26
2022-01-02,100000.00,100000.00,100000.00,100000.00,121182.70
2022-01-03,100000.00,100000.00,100000.00,100000.00,119029.78
2022-01-04,100000.00,100000.00,100000.00,100000.00,117456.02
2022-01-05,100000.00,100000.00,100000.00,100000.00,111354.42
2022-01-06,100000.00,100000.00,100000.00,100000.00,110409.23
2022-01-07,100000.00,100000.00,100000.00,100000.00,106524.53
2022-01-08,100000.00,100000.00,100000.00,100000.00,106814.79
2022-01-09,100000.00,100000.00,100000.00,100000.00,107288.59
2022-01-10,100000.00,100000.00,100000.00,100000.00,107180.62
2022-01-11,100000.00,100000.00,100000.00,100000.00,109504.53
2022-01-12,100000.00,100000.00,100000.00,100000.00,112511.58
2022-01-13,100000.00,100000.00,100000.00,100000.00,109070.96
2022-01-14,100000.00,100000.00,100000.00,100000.00,110351.95
2022-01-15,100000.00,100000.00,100000.00,100000.00,110414.30
2022-01-16,100000.00,100000.00,100000.00,100000.00,110381.93
2022-01-17,100000.00,100000.00,100000.00,100000.00,108152.24
2022-01-18,100000.00,100000.00,100000.00,100000.00,108537.93
2022-01-19,100000.00,100000.00,100000.00,100000.00,106764.23
2022-01-20,100000.00,99928.06,99928.06,99964.03,104255.04
2022-01-21,100000.00,105533.75,105533.75,102749.61,93400.25
2022-01-22,100000.00,111530.72,111530.72,106461.07,89879.31
2022-01-23,100000.00,109167.04,109167.04,104943.51,92885.75
2022-01-24,100000.00,112561.63,112561.63,106939.78,93951.34
2022-01-25,100000.00,113380.02,113380.02,107361.86,94714.97
2022-01-26,100000.00,111946.62,111946.62,106731.18,94333.17
2022-01-27,100000.00,112451.03,112451.03,106960.72,95232.08
2022-01-28,100000.00,110504.56,110504.56,105765.78,96658.15
2022-01-29,100000.00,109113.09,109113.09,105007.89,97812.10
2022-01-30,100000.00,111275.37,111275.37,106358.15,97081.51
2022-01-31,100000.00,109306.12,109306.12,105539.35,98581.08
2022-02-01,100000.00,107527.18,107527.18,104581.26,99164.59
2022-02-02,100000.00,109231.23,109231.23,105739.36,94556.18
2022-02-03,100000.00,108600.82,108600.82,105316.29,95620.36
2022-02-04,100000.00,105742.36,105742.36,103081.59,106544.45
2022-02-05,100000.00,105348.79,105348.79,102640.46,106053.27
2022-02-06,100000.00,104157.68,104157.68,102051.83,108611.61
2022-02-07,100000.00,103345.42,103345.42,101645.70,112350.97
2022-02-08,100000.00,103345.42,103345.42,101645.70,112871.21
2022-02-09,100000.00,103345.42,103345.42,101645.70,113716.23
2022-02-10,100000.00,103345.42,103345.42,101645.70,111467.98
2022-02-11,100000.00,103345.42,103345.42,101645.70,108593.31
2022-02-12,100000.00,103345.42,103345.42,101645.70,108193.88
2022-02-13,100000.00,103345.42,103345.42,101645.70,107773.05
2022-02-14,100000.00,103345.42,103345.42,101645.70,109009.02
2022-02-15,100000.00,103345.42,103345.42,101645.70,114157.38
2022-02-16,100000.00,103345.42,103345.42,101645.70,112437.00
2022-02-17,100000.00,103345.42,103345.42,101645.70,103831.65
2022-02-18,100000.00,103345.42,103345.42,101645.70,102444.53
2022-02-19,100000.00,103345.42,103345.42,101645.70,102712.93
2022-02-20,100000.00,103308.24,103308.24,101627.41,98376.04
2022-02-21,100000.00,105038.76,105038.76,102478.75,94842.69
2022-02-22,100000.00,102508.15,102508.15,101241.62,97974.81
2022-02-23,100000.00,103964.69,103964.69,101953.00,95462.50
2022-02-24,100000.00,104900.33,104900.33,102408.51,98223.09
2022-02-25,100000.00,99495.35,99495.35,99768.38,100508.96
2022-02-26,100000.00,100821.49,100821.49,100417.04,100246.41
2022-02-27,100000.00,101287.28,101287.28,100637.91,96613.32
2022-02-28,100000.00,94468.33,94468.33,97308.05,110608.33
2022-03-01,100000.00,94783.93,94783.93,97462.00,113840.47
2022-03-02,100000.00,95426.91,95426.91,97775.53,112486.77
2022-03-03,100000.00,96904.22,96904.22,98496.12,108799.03
2022-03-04,100000.00,99073.86,99073.86,99554.57,100328.26
2022-03-05,100000.00,98437.10,98437.10,99243.90,100967.16
2022-03-06,100000.00,99775.96,99775.96,99896.91,98462.96
2022-03-07,100000.00,100193.04,100193.04,100100.35,97353.78
2022-03-08,100000.00,99780.64,99780.64,99899.28,99256.96
2022-03-09,100000.00,98271.74,98271.74,99163.25,107486.15
2022-03-10,100000.00,99613.86,99613.86,99817.82,101028.77
2022-03-11,100000.00,100432.50,100432.50,100217.20,99254.24
2022-03-12,100000.00,100033.73,100033.73,100022.71,99453.60
2022-03-13,100000.00,100758.10,100758.10,100375.71,96813.91
2022-03-14,100000.00,99600.87,99600.87,99803.46,101667.84
2022-03-15,100000.00,99389.11,99389.11,99697.34,100665.70
2022-03-16,100000.00,96517.57,96517.57,98290.35,105364.94
2022-03-17,100000.00,94515.40,94515.40,97312.40,104862.38
2022-03-18,100000.00,94120.41,94120.41,97117.74,107014.10
2022-03-19,100000.00,93281.69,93281.69,96706.87,108150.98
2022-03-20,100000.00,93281.69,93281.69,96706.87,105744.51
2022-03-21,100000.00,93281.69,93281.69,96706.87,105078.55
2022-03-22,100000.00,93281.69,93281.69,96706.87,108568.71
2022-03-23,100000.00,93281.69,93281.69,96706.87,109897.83
2022-03-24,100000.00,93281.69,93281.69,96706.87,112739.15
2022-03-25,100000.00,93281.69,93281.69,96706.87,113563.59
2022-03-26,100000.00,93281.69,93281.69,96706.87,114071.30
2022-03-27,100000.00,93281.69,93281.69,96706.87,120007.88
2022-03-28,100000.00,93281.69,93281.69,96706.87,120762.49
2022-03-29,100000.00,93281.69,93281.69,96706.87,121563.58
2022-03-30,100000.00,93281.69,93281.69,96706.87,120623.53
2022-03-31,100000.00,93281.69,93281.69,96706.87,116631.66
2022-04-01,100000.00,93281.69,93281.69,96706.87,118613.05
2022-04-02,100000.00,93281.69,93281.69,96706.87,117402.18
2022-04-03,100000.00,93281.69,93281.69,96706.87,118930.48
2022-04-04,100000.00,93281.69,93281.69,96706.87,119374.24
2022-04-05,100000.00,93281.69,93281.69,96706.87,116598.89
2022-04-06,100000.00,93281.69,93281.69,96706.87,110635.16
2022-04-07,100000.00,93281.69,93281.69,96706.87,111336.64
2022-04-08,100000.00,93281.69,93281.69,96706.87,108281.38
2022-04-09,100000.00,93281.69,93281.69,96706.87,109567.77
2022-04-10,100000.00,93281.69,93281.69,96706.87,108042.63
2022-04-11,100000.00,93281.69,93281.69,96706.87,101306.70
2022-04-12,100000.00,93281.69,93281.69,96706.87,102702.09
2022-04-13,100000.00,93281.69,93281.69,96706.87,105451.53
2022-04-14,100000.00,93281.69,93281.69,96706.87,102362.37
2022-04-15,100000.00,93281.69,93281.69,96706.87,103924.42
2022-04-16,100000.00,93281.69,93281.69,96706.87,103480.57
2022-04-17,100000.00,93281.69,93281.69,96706.87,101685.14
2022-04-18,100000.00,93281.69,93281.69,96706.87,104563.13
2022-04-19,100000.00,93281.69,93281.69,96706.87,106336.68
2022-04-20,100000.00,93281.69,93281.69,96706.87,105990.74
2022-04-21,100000.00,93281.69,93281.69,96706.87,103740.18
2022-04-22,100000.00,93248.13,93248.13,96689.48,101764.74
2022-04-23,100000.00,93838.69,93838.69,96995.60,101079.00
2022-04-24,100000.00,94417.78,94417.78,97295.78,101100.86
2022-04-25,100000.00,94603.26,94603.26,97391.92,103601.97
2022-04-26,100000.00,95927.12,95927.12,98061.27,97673.23
2022-04-27,100000.00,94387.28,94387.28,96998.86,100551.38
2022-04-28,100000.00,95228.19,95228.19,97515.11,101849.02
2022-04-29,100000.00,99122.31,99122.31,100180.23,98912.21
2022-04-30,100000.00,104666.35,104666.35,104071.78,96438.37
2022-05-01,100000.00,103026.68,103026.68,102778.87,98584.80
2022-05-02,100000.00,103881.24,103881.24,103434.31,98730.39
2022-05-03,100000.00,101374.54,101374.54,102238.45,96689.90
2022-05-04,100000.00,97190.93,97190.93,98767.38,101715.58
2022-05-05,100000.00,101506.19,101506.19,101357.12,93676.16
2022-05-06,100000.00,101824.63,101824.63,101214.08,92294.32
